license_id,brand_name,ingredient,drugbank_id,disease_name,disease_id,source,is_new
MAL19920123AZ,B. BRAUN METRONIDAZOLE INTRAVENOUS INFUSION 500MG IN 100ML PLASTIC CONTAINER,METRONIDAZOLE,DB00916,anaerobic bacteria infectious disease,,TxGNN Knowledge Graph,
MAL19920123AZ,B. BRAUN METRONIDAZOLE INTRAVENOUS INFUSION 500MG IN 100ML PLASTIC CONTAINER,METRONIDAZOLE,DB00916,bacterial arthritis,,TxGNN Knowledge Graph,
MAL19920123AZ,B. BRAUN METRONIDAZOLE INTRAVENOUS INFUSION 500MG IN 100ML PLASTIC CONTAINER,METRONIDAZOLE,DB00916,bacterial vaginosis,,TxGNN Knowledge Graph,
MAL19920123AZ,B. BRAUN METRONIDAZOLE INTRAVENOUS INFUSION 500MG IN 100ML PLASTIC CONTAINER,METRONIDAZOLE,DB00916,endometritis,,TxGNN Knowledge Graph,
MAL22086001ACRZ,Vyndamax 61 mg Soft Capsules,TAFAMIDIS,DB11644,AL amyloidosis,,TxGNN Knowledge Graph,
MAL22086001ACRZ,Vyndamax 61 mg Soft Capsules,TAFAMIDIS,DB11644,ATTRV122I amyloidosis,,TxGNN Knowledge Graph,
MAL22086001ACRZ,Vyndamax 61 mg Soft Capsules,TAFAMIDIS,DB11644,amyloidosis (disease),,TxGNN Knowledge Graph,
MAL22086001ACRZ,Vyndamax 61 mg Soft Capsules,TAFAMIDIS,DB11644,AH amyloidosis,,TxGNN Knowledge Graph,
MAL22086024AZ,Aprezo 10mg Film Coated Tablets,APREMILAST,DB05676,psoriatic arthritis,,TxGNN Knowledge Graph,
MAL19920515AZ,FELXICAM 20 CAPSULE,PIROXICAM,DB00554,osteoarthritis susceptibility,,TxGNN Knowledge Graph,
MAL19920515AZ,FELXICAM 20 CAPSULE,PIROXICAM,DB00554,osteoarthritis,,TxGNN Knowledge Graph,
MAL19920515AZ,FELXICAM 20 CAPSULE,PIROXICAM,DB00554,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL19920515AZ,FELXICAM 20 CAPSULE,PIROXICAM,DB00554,arthropathy,,TxGNN Knowledge Graph,
MAL17085027ACZ,Darzalex 20mg/mL Concentrate for Solution for Infusion,DARATUMUMAB,DB09331,plasma cell myeloma,,TxGNN Knowledge Graph,
MAL22086007ACRZ,Xolair 150mg/ml Solution for Injection in Pre-filled Syringe,OMALIZUMAB,DB00043,asthma,,TxGNN Knowledge Graph,
MAL22086007ACRZ,Xolair 150mg/ml Solution for Injection in Pre-filled Syringe,OMALIZUMAB,DB00043,idiopathic urticaria,,TxGNN Knowledge Graph,
MAL22086007ACRZ,Xolair 150mg/ml Solution for Injection in Pre-filled Syringe,OMALIZUMAB,DB00043,intrinsic asthma,,TxGNN Knowledge Graph,
MAL22086007ACRZ,Xolair 150mg/ml Solution for Injection in Pre-filled Syringe,OMALIZUMAB,DB00043,allergic asthma,,TxGNN Knowledge Graph,
MAL06100582AZ,Dibose Tablets 50mg,ACARBOSE,DB00284,diabetes mellitus (disease),,TxGNN Knowledge Graph,
MAL06100582AZ,Dibose Tablets 50mg,ACARBOSE,DB00284,type 2 diabetes mellitus,,TxGNN Knowledge Graph,
MAL22086006ACRZ,Skyrizi solution for injection in pre-filled pen 150MG/ML,RISANKIZUMAB,DB14762,psoriasis,,TxGNN Knowledge Graph,
MAL22086006ACRZ,Skyrizi solution for injection in pre-filled pen 150MG/ML,RISANKIZUMAB,DB14762,parapsoriasis,,TxGNN Knowledge Graph,
MAL20061572ACRZ,NEBIDO 1000MG SOLUTION FOR INJECTION,TESTOSTERONE UNDECANOATE,DB13946,hypogonadotropic hypogonadism,,TxGNN Knowledge Graph,
MAL20061572ACRZ,NEBIDO 1000MG SOLUTION FOR INJECTION,TESTOSTERONE UNDECANOATE,DB13946,primary ovarian failure,,TxGNN Knowledge Graph,
MAL20061572ACRZ,NEBIDO 1000MG SOLUTION FOR INJECTION,TESTOSTERONE UNDECANOATE,DB13946,hypogonadotropic hypogonadism with or without anosmia,,TxGNN Knowledge Graph,
MAL20061572ACRZ,NEBIDO 1000MG SOLUTION FOR INJECTION,TESTOSTERONE UNDECANOATE,DB13946,hypogonadism,,TxGNN Knowledge Graph,
MAL20020894AZ,XATRAL XL 10MG TABLET,ALFUZOSIN,DB00346,benign prostatic hyperplasia (disease),,TxGNN Knowledge Graph,
MAL20020869AZ,SURVANTA 4ML,BERACTANT,DB06761,acute respiratory distress syndrome,,TxGNN Knowledge Graph,
MAL20020869AZ,SURVANTA 4ML,BERACTANT,DB06761,newborn respiratory distress syndrome,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,postmenopausal osteoporosis,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,obsolete vitamin D deficiency,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,hypercalcemia disease,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,phosphorus metabolism disease,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,nephrocalcinosis,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,hereditary hypophosphatemic rickets,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,rickets (disease),,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,osteoporosis,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,vitamin deficiency disorder,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,hypoparathyroidism,,TxGNN Knowledge Graph,
MAL19970681ARZ,VITALIPID N INFANT,ERGOCALCIFEROL,DB00153,osteomalacia (disease),,TxGNN Knowledge Graph,
MAL20021014AZ,PROGYLUTON TABLETS,ESTRADIOL VALERATE,DB13956,primary ovarian failure,,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,peptic ulcer disease,,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,hyperinsulinism (disease),,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,multiple endocrine neoplasia,,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,peptic esophagitis,,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,esophagitis (disease),,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,gastrin secretion abnormality,,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,Zollinger-Ellison syndrome,,TxGNN Knowledge Graph,
MAL19972093ARZ,CONTROLOC 40MG TABLET,PANTOPRAZOLE,DB00213,gastroesophageal reflux disease,,TxGNN Knowledge Graph,
MAL17085067ACZ,"Mezavant XL 1200mg, gastro-resistant, prolonged release tablets.",MESALAZINE,DB00244,ulcerative proctosigmoiditis,,TxGNN Knowledge Graph,
MAL17085067ACZ,"Mezavant XL 1200mg, gastro-resistant, prolonged release tablets.",MESALAZINE,DB00244,inflammatory bowel disease,,TxGNN Knowledge Graph,
MAL17085067ACZ,"Mezavant XL 1200mg, gastro-resistant, prolonged release tablets.",MESALAZINE,DB00244,ulcerative colitis (disease),,TxGNN Knowledge Graph,
MAL20102065AZ,DOMIDE CAPSULE 50MG,THALIDOMIDE,DB01041,plasma cell myeloma,,TxGNN Knowledge Graph,
MAL22096029ACZ,COLSYN (Colchicine Tablets USP 500 mcg),COLCHICINE,DB01394,autosomal recessive familial Mediterranean fever,,TxGNN Knowledge Graph,
MAL22096029ACZ,COLSYN (Colchicine Tablets USP 500 mcg),COLCHICINE,DB01394,gout,,TxGNN Knowledge Graph,
MAL22096029ACZ,COLSYN (Colchicine Tablets USP 500 mcg),COLCHICINE,DB01394,familial Mediterranean fever,,TxGNN Knowledge Graph,
MAL22096008AZ,Xultophy 100 units/mL + 3.6 mg/mL Solution for Injection,INSULIN DEGLUDEC,DB09564,diabetes mellitus (disease),,TxGNN Knowledge Graph,
MAL22096008AZ,Xultophy 100 units/mL + 3.6 mg/mL Solution for Injection,INSULIN DEGLUDEC,DB09564,diabetic ketoacidosis,,TxGNN Knowledge Graph,
MAL22096014AZ,TemoRel Hard Capsule 250 mg,TEMOZOLOMIDE,DB00853,astrocytoma (excluding glioblastoma),,TxGNN Knowledge Graph,
MAL22096014AZ,TemoRel Hard Capsule 250 mg,TEMOZOLOMIDE,DB00853,anaplastic astrocytoma,,TxGNN Knowledge Graph,
MAL22096014AZ,TemoRel Hard Capsule 250 mg,TEMOZOLOMIDE,DB00853,brain glioblastoma,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,obesity disorder,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,nicotine dependence,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,dysthymic disorder,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,endogenous depression,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,major depressive disorder,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,anxiety disorder,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,monogenic obesity,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,neurotic disorder,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,major affective disorder,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,BUPROPION,DB01156,unipolar depression,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,NALTREXONE,DB00704,substance abuse/dependence,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,NALTREXONE,DB00704,monogenic obesity,,TxGNN Knowledge Graph,
MAL22096003ACRZ,CONTRAVE Prolonged-Release Tablet Naltrexone Hydrochloride 8mg/ Bupropion Hydrochloride 90mg,NALTREXONE,DB00704,obesity disorder,,TxGNN Knowledge Graph,
MAL12085067AZ,LIZA 0.03MG/3MG FILM-COATED TABLET,DROSPIRENONE,DB01395,obsolete atrophic vulva,,TxGNN Knowledge Graph,
MAL12085067AZ,LIZA 0.03MG/3MG FILM-COATED TABLET,DROSPIRENONE,DB01395,acne (disease),,TxGNN Knowledge Graph,
MAL12085067AZ,LIZA 0.03MG/3MG FILM-COATED TABLET,DROSPIRENONE,DB01395,postmenopausal atrophic vaginitis,,TxGNN Knowledge Graph,
MAL22096009ARZ,Nucala 100mg/ml Solution for Injection in pre-filled syringe (Safety Syringe),MEPOLIZUMAB,DB06612,eosinophilic pneumonia,,TxGNN Knowledge Graph,
MAL22096009ARZ,Nucala 100mg/ml Solution for Injection in pre-filled syringe (Safety Syringe),MEPOLIZUMAB,DB06612,pulmonary eosinophilia,,TxGNN Knowledge Graph,
MAL22096026AZ,Methyldopa Remedica 250 mg film-coated tablets,METHYLDOPA,DB00968,hypertensive disorder,,TxGNN Knowledge Graph,
MAL22096026AZ,Methyldopa Remedica 250 mg film-coated tablets,METHYLDOPA,DB00968,hypertension,,TxGNN Knowledge Graph,
MAL22096012AZ,CARFILNAT (CARFILZOMIB) POWDER FOR SOLUTION FOR INFUSION 60 MG/ VIAL,CARFILZOMIB,DB08889,plasma cell myeloma,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,breast carcinoma,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,situs inversus,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,renal cell carcinoma (disease),,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,nonpapillary renal cell carcinoma,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,kidney angiomyolipoma,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,tuberous sclerosis,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,renal cell adenocarcinoma,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,breast neoplasm,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,clear cell renal carcinoma,,TxGNN Knowledge Graph,
MAL20071691ARZ,CERTICAN 0.75 MG TABLETS,EVEROLIMUS,DB01590,Marfan syndrome,,TxGNN Knowledge Graph,
MAL19921141AZ,POLYBAMYCIN OINTMENT,BACITRACIN,DB00626,keratitis,,TxGNN Knowledge Graph,
MAL19921141AZ,POLYBAMYCIN OINTMENT,BACITRACIN,DB00626,blepharoconjunctivitis,,TxGNN Knowledge Graph,
MAL19921141AZ,POLYBAMYCIN OINTMENT,BACITRACIN,DB00626,keratoconjunctivitis,,TxGNN Knowledge Graph,
MAL12095102AZ,Xalkori 200mg Hard Capsules,CRIZOTINIB,DB08865,lung cancer,,TxGNN Knowledge Graph,
MAL12095102AZ,Xalkori 200mg Hard Capsules,CRIZOTINIB,DB08865,non-small cell lung carcinoma (disease),,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,ciliary body disease,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,atopic conjunctivitis,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,infectious anterior uveitis,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,idiopathic uveitis,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,vernal conjunctivitis,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,punctate epithelial keratoconjunctivitis,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,uveitis,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,rosacea,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,iritis (disease),,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,panuveitis (disease),,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,iridocyclitis (disease),,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,papillary conjunctivitis,,TxGNN Knowledge Graph,
MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,LOTEPREDNOL ETABONATE,DB14596,iris disease,,TxGNN Knowledge Graph,
MAL19911133X,CALACTATE 300 TABLET,CALCIUM LACTATE,DB13231,postmenopausal osteoporosis,,TxGNN Knowledge Graph,
MAL19911133X,CALACTATE 300 TABLET,CALCIUM LACTATE,DB13231,hypercalcemia disease,,TxGNN Knowledge Graph,
MAL19911133X,CALACTATE 300 TABLET,CALCIUM LACTATE,DB13231,phosphorus metabolism disease,,TxGNN Knowledge Graph,
MAL19911133X,CALACTATE 300 TABLET,CALCIUM LACTATE,DB13231,nephrocalcinosis,,TxGNN Knowledge Graph,
MAL19911133X,CALACTATE 300 TABLET,CALCIUM LACTATE,DB13231,osteoporosis,,TxGNN Knowledge Graph,
MAL19911133X,CALACTATE 300 TABLET,CALCIUM LACTATE,DB13231,cardiac arrest,,TxGNN Knowledge Graph,
MAL19992070AZ,GIPZIDE TABLET 5MG,GLIPIZIDE,DB01067,diabetes mellitus (disease),,TxGNN Knowledge Graph,
MAL19992070AZ,GIPZIDE TABLET 5MG,GLIPIZIDE,DB01067,type 2 diabetes mellitus,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,macroglobulinemia,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,graft versus host disease,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,Waldenstrom macroglobulinemia,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,mantle cell lymphoma,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,acute lymphoblastic/lymphocytic leukemia,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,Richter syndrome,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,B-cell neoplasm,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,lymphosarcoma,,TxGNN Knowledge Graph,
MAL22106003ARZ,IMBRUVICA 420 mg film-coated tablets,IBRUTINIB,DB09053,lymphoplasmacytic lymphoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,ovarian clear cell adenocarcinoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,ovarian small cell carcinoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,ovarian carcinosarcoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,ovarian mucinous adenocarcinoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,malignant dysgerminomatous germ cell tumor of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,ovarian adenocarcinoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,plasma cell myeloma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,malignant germ cell tumor of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,ovarian endometrioid adenocarcinoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,immature ovarian teratoma,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,malignant non-dysgerminomatous germ cell tumor of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,hereditary breast ovarian cancer syndrome,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,malignant sex cord stromal tumor of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,malignant Sertoli-Leydig cell tumor of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,borderline epithelial tumor of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,hereditary site-specific ovarian cancer syndrome,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,yolk sac tumor,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,ovarian cancer,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,primary non-gestational choriocarcinoma of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,maligant granulosa cell tumor of ovary,,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,"theca steroid-producing cell malignant tumor of ovary, not further specified",,TxGNN Knowledge Graph,
MAL07101257ACZ,Alkeran Tablets 2mg,MELPHALAN,DB01042,familial ovarian cancer,,TxGNN Knowledge Graph,
MAL20071720ARZ,ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE,ETANERCEPT,DB00005,juvenile arthritis due to defect in LACC1,,TxGNN Knowledge Graph,
MAL20071720ARZ,ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE,ETANERCEPT,DB00005,psoriatic arthritis,,TxGNN Knowledge Graph,
MAL20071720ARZ,ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE,ETANERCEPT,DB00005,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL20071720ARZ,ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE,ETANERCEPT,DB00005,juvenile idiopathic arthritis,,TxGNN Knowledge Graph,
MAL20071720ARZ,ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE,ETANERCEPT,DB00005,ankylosing spondylitis,,TxGNN Knowledge Graph,
MAL20071720ARZ,ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE,ETANERCEPT,DB00005,spondyloarthropathy,,TxGNN Knowledge Graph,
MAL20071720ARZ,ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE,ETANERCEPT,DB00005,"spondyloarthropathy, susceptibility to",,TxGNN Knowledge Graph,
MAL20051462AZ,ULTRACET TABLET,ACETAMINOPHEN,DB00316,vasomotor rhinitis,,TxGNN Knowledge Graph,
MAL20051462AZ,ULTRACET TABLET,ACETAMINOPHEN,DB00316,common cold,,TxGNN Knowledge Graph,
MAL20051462AZ,ULTRACET TABLET,ACETAMINOPHEN,DB00316,headache disorder,,TxGNN Knowledge Graph,
MAL20051462AZ,ULTRACET TABLET,ACETAMINOPHEN,DB00316,allergic rhinitis,,TxGNN Knowledge Graph,
MAL20051462AZ,ULTRACET TABLET,ACETAMINOPHEN,DB00316,nasopharyngitis,,TxGNN Knowledge Graph,
MAL20051462AZ,ULTRACET TABLET,ACETAMINOPHEN,DB00316,"migraine with or without aura, susceptibility to",,TxGNN Knowledge Graph,
MAL20051462AZ,ULTRACET TABLET,ACETAMINOPHEN,DB00316,migraine disorder,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,subacute bacterial endocarditis,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,peritonitis,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,bacterial pneumonia,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,arthropathy,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,endocarditis,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,streptococcal pneumonia,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,bacterial arthritis,,TxGNN Knowledge Graph,
MAL07061387AZ,BACQURE FOR IV INJECTION 500MG,IMIPENEM,DB01598,endometritis,,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,pityriasis versicolor,,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,seborrheic dermatitis,,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,atopic eczema,,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,exanthem (disease),,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,"dermatitis, atopic",,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,occupational dermatitis,,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,seborrheic keratosis,,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,contact dermatitis,,TxGNN Knowledge Graph,
MAL19972556X,AXCEL UREA CREAM,UREA,DB03904,pityriasis simplex,,TxGNN Knowledge Graph,
MAL17107077ARZ,Cravit 1.5% ophthalmic solution,LEVOFLOXACIN,DB01137,maxillary sinusitis,,TxGNN Knowledge Graph,
MAL17107077ARZ,Cravit 1.5% ophthalmic solution,LEVOFLOXACIN,DB01137,Mycoplasma pneumoniae pneumonia,,TxGNN Knowledge Graph,
MAL17107077ARZ,Cravit 1.5% ophthalmic solution,LEVOFLOXACIN,DB01137,bacterial pneumonia,,TxGNN Knowledge Graph,
MAL17107077ARZ,Cravit 1.5% ophthalmic solution,LEVOFLOXACIN,DB01137,conjunctivitis,,TxGNN Knowledge Graph,
